text,label
wishes  life  was  always  as  simple  as  it  was  in  high  school  when  my  biggest  decision  was  what  to  wear  for  yearbook  pictures ,0
just  turned  in  her  masters  project  and  is  finally  done ,0
is  enjoying  the  last  day  of  holiday  shopping  at  beneath  the  wreath  1100300  today  at  the  st  nicholas  cultural  center  wwwjuniorleaguegrcom ,0
and  propname  are  driving  to  the  florida  keys ,0
just  got  an  a  on  my  six  hour  capstone  exam  for  my  mastersyay ,0
is  excited  for  picnic  pops  propname    not  so  much ,0
hello  fhs  class  of  2000  we  are  planning  a  10  year  reunion  for  this  mayjune  if  you  have  thoughtssuggestions  then  feel  free  to  contact  me  or  propname  thanks ,0
congrats  to  propname  on  his  wedding  today  and  go  state ,0
made  her  first  attempt  at  cooking  bok  choynot  sure  there  will  ever  be  a  second ,0
is  missing  pokey  stix  propnames  and  everything  about  east  lansing  go  state ,0
lets  go  state ,0
ran  19  miles  today  shower  a  big  glass  of  water  and  then  cleaning  up  the  house ,0
is  elated ,0
caught  fireflies  in  a  jar  am  going  to  soak  my  feet  in  some  piping  hot  water  and  is  just  relaxing  to  chopin  and  a  good  book ,0
back  to  my  modified  russian  tuning  it  sounds  so  much  more  full ,0
why  is  it  that  everyone  elses  musical  tastes  go  forward  and  mine  seem  to  switchback ,0
50000  for  stitches ,0
is  extremely  bored  late  night  run  to  north  and  back ,0
working  from  7am  til  3pm  then  who  knows  what  ill  be  doing ,1
is  thinking  of  possibly  doing  something  interesting  tonight  depending  on  whatever  it  might  be ,1
working  overnights  this  week ,1
in  my  shoes  just  to  see  what  its  like  to  be  me  ill  be  you  lets  trade  shoes  just  to  see  what  itd  be  like  to  feel  your  pain  you  feel  mine  go  inside  each  others  minds  just  to  see  what  wed  find  look  at  shit  through  each  others  eyes ,1
anxious  to  move  and  thinking  too  much ,1
doing  a  double  shift  at  work ,1
tgiff ,1
enough  with  the  rain  already ,1
a  break  and  a  lil  bit  of  luck  would  be  nice  to  have ,1
its  gone ,1
hoping  its  an  easy  day ,1
happy  gobble  gobble  yall ,1
friday  yet ,1
oh  well  it  doesnt  want  to  work  with  me  ill  post  it  some  other  time  guess  its  back  to  watching  hockey  on  tv  and  maybe  find  something  to  do  later  on ,1
blah ,1
dont  feel  like  working  today ,1
ah  crap  mondays  always  comes  too  fastthe  week  should  start  on  tuesdays ,1
go  figure  trying  to  upload  a  pic  and  facebook  wont  work  properly ,1
yay  snow ,1
bored  and  watching  the  hockey  game ,1
playing  some  guitar  hero ,1
finally  done  a  freaking  long  8  hour  shift ,1
holy  freaking  snow ,1
off  to  work  plowing  sidewalks ,1
merry  xmas  to  all  and  lets  all  drink  to  good  times ,1
tis  the  season  to  be  jollyfa  la  la  la  la  la  la  la  latis  the  seasontobe  a  nut  case  ha  ha  ha  ha  ha  ha  ha  ha  ha ,1
happy  new  year  everyone  cheers ,1
wishes  2009  would  end  so  2010  could  start ,1
doing  freaking  laundry  in  and  out  of  the  apt ,1
copy  this  into  your  status  and  see  what  people  rate  you  1crazy  2id  marry  you  3talkative  4sarcastic  5i  miss  you  6club  head  7moody  8dumb  9mouthy  10spoilt  11random  12hot  13funny  14fit  15amazing  15tough  16cute  17gfbf  type  18player  19i  love  you  20gorgeous  21the  best  22cool ,1
damn  im  tired  need  sleep  must  go  to  work  sleep  after  if  possible ,1
ah  crap  back  to  hell  tonight ,1
its  freaking  snowinglol ,1
wtf  what  happened  to  winter ,1
on  the  road  again ,1
1  to  2  weeks  and  im  back  on  the  road ,1
if  u  cant  drive  in  this  kind  of  weather  my  advice  to  you  is  get  off  the  fn  road ,1
tired  as  hell  12  hr  shift  on  a  day  off  is  simply  nutz ,1
due  to  a  total  lack  of  interest  monday  is  cancelled ,1
ai  is  coming  to  san  jose  on  sept  4th  d ,0
happy  lunar  new  year  chuc  mung  nam  moi  xing  nian  kwai  le ,0
is  flying  back  friday  night  in  time  to  move  the  rest  of  his  stuff  then  go  to  work  the  next  morning  great ,0
is  stealing  his  net  by  the  lake ,0
ames  tommorow  back  in  time  for  the  game ,0
back  in  ic  after  a  16  hour  drive  i  think  its  time  to  go  to  sleep ,0
just  made  it  to  the  hotel ,0
owns  a  duplex ,0
four  long  islands  in  30  nmin    happy ,0
is  drunk  and  has  be  be  at  work  in  6  hours  g  night ,0
getting  ready  to  head  to  jakes  for  punch  card  night ,0
stairs  are  painfull ,0
a  fox  trot  above  my  head  a  sockhop  beneath  my  bed  a  disco  ball  is  just  hanging  by  a  thread ,0
work  is  gunna  be  real  bad  in  the  morning  the  hanover  isnt  going  to  fade  for  awile  i  think ,0
time  to  go  shopping  for  presents  still  dont  know  what  to  get ,0
headed  dt  cant  wait  to  work  in  the  morning ,0
apparently  i  had  a  good  time  lastnight ,0
oh  yes  ladies  its  a  snuggie ,0
new  year  new  mistakes ,0
has  to  go  buy  tinkerbell  lip  gloss ,0
pineapple  not  tonight ,0
propnames  your  uncle  is  my  cheers ,0
pineapple ,0
13  hours  in  vcpa  today  its  going  to  be  a  long  day ,1
      dammit  just  remembered  that  i  still  have  stuff  to  finish  for  work          how  did  it  get  to  be  2am       ,1
we  go  out  in  stormy  weather  ·  we  rarely  practice  discern  ·  we  make  love  to  some  with  sin  ·  we  seek  out  the  taciturn  ·  and  thats  the  way  we  get  by  ·  the  way  we  get  by ,1
aaaaaaaaaaaaaaahhhhhhhhhh ,1
no  response  is  a  response    as  far  as  im  concerned  its  the  very  worst  one  you  could  give  someonesigh  oh  well  tho ,1
so  f  happy  right  now  never  saw  that  coming  not  in  a  million  years  d  p   ,1
booooooo ,1
well  i  may  have  screwed  upyet  againbut  the  nice  people  who  keep  watching  my  crash    burn  routine  one  semester  after  another  have  apparently  not  lost  patience  or  given  up  on  me  quite  yet  i  am  truly  grateful ,1
 ,1
well  it  may  not  have  been  pretty  for  the  most  part  but  at  least  its  over  goodbye  fall  semester  09    you  kicked  my  ass   ,1
  my  phone  is  being  lame  today   ,1
ready  to  not  be  freezing  my  as  off  in  the  vcpa  lobby  any  more  for  today  ashley  i  hope  you  bring  a  sweatshirt ,1
guys  who  claim  to  like  me  present    future  quit  telling  me  what  you  think  i  want  to  hear  especially  if  you  have  no  intention  of  backing  it  up  consistently  through  your  actions    just  start  telling  me  how  it  truly  is  dammit  if  in  reality  its  not  enough  i  have  a  right  to  know  that    you  have  no  right  to  claim  otherwise ,1
why  cant  i  focus  on  writing  my  paper  at  all ,1
people  should  just  stick  to  treating  eachother  the  way  that  they  really  feel  about  one  another  even  if  that  means  giving  up  whatever  they  might  gain  from  pretending  to  like  someone  they  really  dont  or  having  to  deal  with  the  temporary  awkwardness  of  admitting  that  they  made  a  mistake  or  changed  their  mind  or  whatever  just  a  thought ,1
finally  almost  done  in  the  vcpa  54hrs  since  wednesday  is  enough ,1
yeah  i  mean  im  discovering  all  this  too  as  im  saying  it ,1
no  im  not  going  to  leave  you  out  here  if  i  do  that  ill  probably  get  fired  and  then  ill  do  something  stupid  and  then  ill  go  back  to  jail  coach  mcguirk  home  movies  is  one  of  the  best  shows  ever   ,1
¡felíz  año  nuevo  mis  amigos  y  mi  familia ,1
yeah  i  know  i  mean  im  discovering  all  this  tooas  i  say  it    coach  mcguirk ,1
charlatán  tana  n  mpl  tanes  1    chatterbox ,1
hahaha    love  this  please  put  this  on  your  status  if  you  know  someone  or  are  related  to  someone  who  has  been  eaten  by  dragons  my  wish  for  2010  is  that  people  will  understand  that  being  eaten  by  dragons  is  not  something  to  be  ashamed  of  dragons  are  nearly  unstoppable  and  are  truly  terrifying  93  wont  copy  and  paste  this  they  have  been  eaten  by  dragons ,1
miss  anna  you  must  remember  you  have  been  a  very  difficult  woman    much  more  difficult  than  is  generality    the  king  from  the  king    i  i  love  this  movie  normally  cant  stand  musicals  too ,1
we  dont  use  the  term  insane    we  prefer  mentally  hilarious    family  guy ,1
hello  customers  if  youre  watching  this  then  you  may  or  may  not  be  a  candidate  for  laser  eyeball  surgeries  how  do  you  do  my  name  is  ping  pong  von  laserstein    today  were  going  to  talk  about  your  eyes ,1
any  gos  student  who  comes  to  me  complaining  about  how  early  the  next  school  year  starts  are  gonna  get  a  nice  little  lecture  from  me¤¤ ,0
got  a  painful  reminder  of  why  i  really  dislike  my  little  sisterand  why  i  have  to  keep  my  room  locked  at  all  times ,0
so  much  hw  tt ,1
hello  taipei ,1
in  taiwan  for  8  hours ,1
taiwan  is  even  hotter  than  japan ,1
time  for  more  schoolin  japan ,1
going  to  kyoto  on  thursday ,1
staying  in  shinjuku  tokyo  until  wednesday ,1
,1
i  need  a  job ,1
is  checking  her  facebook  a  little  more  than  she  used  tobut  facebook  still  bombards  her  with  more  information  than  she  has  time  to  fool  with  taking  things  at  a  glance ,1
is  sick  as  a  dog    about  to  go  home  earlybluhhhh ,1
is  sick  of  the  pain ,1
 ,1
i  will  be  fine  ive  gotten  through  everything  that  has  ever  been  thrown  at  menothing  can  keep  me  down  for  long ,1
will  probably  be  taking  a  hiatus  from  facebook  again  for  a  bityou  know  where  to  reach  me  if  you  wish  to  do  so ,1
has  a  tummyache  again  stupid  tummy  but  is  otherwise  alright ,1
isnt  gonna  fool  with  facebook  applications  but  does  check  facebook  briefly  every  day  now  for  what  its  worth ,1
my  heart  hurts ,1
is  somewhat  on  hiatus  from  facebook  for  a  whilemay  check  it  occasionallyshrug ,1
is  very  wellrested  lol ,1
is  doin  alright  something  ive  come  to  realize  you  cant  depend  on  anyone  all  the  timebut  almost  all  the  time  is  a  damn  good  percentage ,1
is  so  glad  i  finally  tried  a  chiropractor  my  back  hasnt  felt  this  good  in  ages  i  was  very  crackly  lol ,1
is  still  pretty  much  on  facebook  hiatusif  you  message  me  ill  probably  answer  though  otherwise  most  of  you  know  where  to  find  me ,1
is  relaxing ,1
feeling  pretty  good  since  the  whole  tweaking  my  outlook  kick  ive  been  onexcept  for  this  sore  throatsniffles  thing  geh  but  ill  livehey  drinking  tea  goes  along  with  the  zen  thing  anyway  lol ,1
is  determined  to  be  strong ,1
feels  kinda  better  after  going  home  early  yesterday    resting24hour  bug  whatever  it  was  ima  try  to  take  it  easy  today  too ,1
gonna  stay  late  at  work  to  get  some  extra  stuff  done    then  go  home    veg  out  im  a  geezer  today  i  guess ,1
i  mean  to  go  to  bed  early  to  get  over  the  plague  of  atlanta  and  yet  i  end  up  staying  up  all  night  doing  practically  nothing  story  of  my  life  hmph ,1
bev  quote  of  the  hour  bah  the  chaos  gods  can  suck  my  intangible  throbbing  member ,1
doing  enough  work  to  compensate  for  being  in  atlanta  thursday    fridayblehhhh  still  at  work  at  frickin  midnight  but  the  trip  the  company    the  brief  respite  from  li  will  be  soooo  bloody  appreciated ,1
am  engaged  in  battle  with  the  plaguebeasts  of  atlanta  sneeze  vitamins  make  good  ammo  in  such  altercations ,1
yay  mythbusters  ninjas  explosions  and  science  oh  my  d  nerdnerdnerd ,1
this  morning  my  dad  said  it  smells  weird  in  your  apartment  found  the  culpritsomething  in  my  dads  house  upstairs  sprung  a  leakright  through  my  bedroom  ceiling  saturating  my  bedroom  my  mattress  lots  of  pillows  some  expensive  clothes  and  some  beloved  posters  i  was  savingare  all  ruined  and  the  waters  still  leaking  grrahhhh ,1
musta  been  i  dunno  sleepspelunking  or  somethin  last  nightcos  i  woke  up  with  a  fucked  up  knee  ima  try  to  rest  this  wkend    rid  myself  of  the  mysterious  plague  of  atlanta  that  drained  me  all  week  wish  there  was  a  cure  for  excessive  nihilism  though  makes  face ,1
